User_ID,Vehicle_Model,Battery_Capacity_kWh,Charging_Station_ID,Charging_Station_Location,Energy_Consumed_kWh,Charging_Duration_Hours,Charging_Rate_kW,Charging_Cost_USD,Time_of_Day,Day_of_Week,State_of_Charge_Start_%,State_of_Charge_End_%,Distance_Driven_km,Temperature_C,Vehicle_Age_years,Charger_Type,User_Type
U1862,Tesla Model S,100.0,CS390,Home,50.08,17.16,2.95,6.97,Morning,Wednesday,35.9,83.6,25.4,8.3,5,Level 1,Commuter
U1863,Tesla Model S,100.0,CS917,Highway,61.84,9.21,6.78,10.68,Morning,Thursday,27.2,81.3,62.0,-11.4,4,Level 2,Commuter
U1864,Nissan Leaf,40.0,CS668,Workplace,15.67,5.07,3.13,1.92,Night,Thursday,48.2,84.0,24.3,-1.5,3,Level 1,Commuter
U1865,Kia EV6,77.4,CS879,Highway,31.01,0.66,45.06,10.7,Night,Friday,43.4,80.1,61.8,41.0,2,DC Fast,Commuter
U1866,Tesla Model 3,75.0,CS277,Home,31.29,4.59,6.74,5.63,Night,Tuesday,39.6,80.4,51.7,14.8,5,Level 2,Casual Driver
U1867,Tesla Model S,100.0,CS435,Workplace,78.18,11.89,6.98,10.82,Night,Wednesday,25.1,96.9,38.2,-0.3,1,Level 2,Commuter
U1868,Audi e-tron,95.0,CS492,Workplace,32.21,4.63,6.98,7.19,Morning,Monday,50.7,82.5,33.6,35.3,7,Level 2,Commuter
U1869,Tesla Model Y,75.0,CS166,Highway,57.13,1.25,46.65,19.1,Night,Friday,26.4,98.4,36.9,6.2,5,DC Fast,Long-Distance Traveler
U1870,Audi e-tron,95.0,CS185,Home,58.95,1.25,47.06,20.6,Afternoon,Wednesday,34.4,93.9,50.9,9.7,2,DC Fast,Long-Distance Traveler
U1871,Tesla Model 3,75.0,CS211,Home,30.55,4.38,6.91,4.19,Afternoon,Monday,41.3,78.5,7.9,41.8,2,Level 2,Long-Distance Traveler
U1872,Tesla Model Y,75.0,CS145,Public,30.22,0.62,46.12,9.6,Night,Tuesday,42.1,81.5,122.8,14.6,2,DC Fast,Commuter
U1873,Tesla Model S,100.0,CS508,Public,39.36,5.83,6.71,8.61,Morning,Wednesday,40.4,78.2,53.0,29.7,6,Level 2,Long-Distance Traveler
U1874,Tesla Model S,100.0,CS716,Highway,56.15,8.29,6.88,12.56,Morning,Saturday,27.6,83.4,9.4,18.4,2,Level 2,Casual Driver
U1875,Tesla Model Y,75.0,CS978,Highway,30.83,4.81,6.63,7.37,Afternoon,Wednesday,53.5,93.9,23.7,24.4,3,Level 2,Casual Driver
U1876,Tesla Model Y,75.0,CS492,Public,43.26,6.88,6.64,10.03,Evening,Thursday,39.7,95.5,22.0,11.8,5,Level 2,Commuter
U1877,Tesla Model X,100.0,CS613,Workplace,43.59,6.53,6.68,9.1,Morning,Wednesday,38.4,81.2,18.0,15.1,4,Level 2,Casual Driver
U1878,Hyundai Ioniq 5,72.6,CS410,Home,47.91,7.95,6.47,9.67,Evening,Friday,35.1,99.5,54.1,14.1,7,Level 2,Casual Driver
U1879,Chevy Bolt EV,65.0,CS105,Workplace,41.17,0.88,47.08,14.01,Night,Saturday,28.8,92.1,53.7,19.6,2,DC Fast,Commuter
U1880,Chevy Bolt EV,65.0,CS269,Highway,45.38,1.02,44.64,14.93,Night,Thursday,12.8,78.8,71.8,6.7,8,DC Fast,Commuter
U1881,Tesla Model S,100.0,CS777,Workplace,33.91,0.75,44.08,11.59,Morning,Tuesday,53.2,83.1,37.7,-9.5,3,DC Fast,Long-Distance Traveler
U1882,Tesla Model Y,75.0,CS107,Highway,56.47,17.62,3.2,6.15,Night,Friday,8.0,79.4,14.9,7.1,6,Level 1,Commuter
U1883,Chevy Bolt EV,65.0,CS425,Workplace,47.19,6.86,6.85,8.86,Afternoon,Sunday,11.4,79.2,48.4,3.4,1,Level 2,Commuter
U1884,BMW i3,42.2,CS949,Home,24.04,3.99,6.34,3.81,Morning,Tuesday,37.8,94.5,43.6,19.2,5,Level 2,Commuter
U1885,Tesla Model X,100.0,CS798,Public,72.23,1.65,47.16,25.99,Afternoon,Sunday,28.4,98.3,25.6,28.0,4,DC Fast,Casual Driver
U1886,Chevy Bolt EV,65.0,CS236,Workplace,17.42,2.71,6.38,3.14,Morning,Tuesday,55.8,81.6,23.0,10.3,3,Level 2,Long-Distance Traveler
U1887,Chevy Bolt EV,65.0,CS410,Highway,32.56,4.55,7.15,5.57,Evening,Sunday,28.4,78.5,5.0,19.6,8,Level 2,Commuter
U1888,Tesla Model 3,75.0,CS423,Public,36.63,5.27,7.04,6.23,Evening,Tuesday,30.0,78.2,5.0,23.3,3,Level 2,Long-Distance Traveler
U1889,Audi e-tron,95.0,CS454,Workplace,54.06,1.12,46.74,16.8,Afternoon,Thursday,22.3,79.1,38.6,20.2,3,DC Fast,Commuter
U1890,Tesla Model Y,75.0,CS264,Home,59.89,1.18,48.86,19.53,Evening,Friday,11.9,83.6,40.4,-5.7,1,DC Fast,Commuter
U1891,Tesla Model Y,75.0,CS435,Highway,31.02,0.69,46.44,12.95,Night,Wednesday,45.0,84.9,31.0,29.1,1,DC Fast,Long-Distance Traveler
U1892,Tesla Model Y,75.0,CS239,Highway,34.46,5.24,6.62,5.62,Night,Monday,37.5,82.4,46.7,14.4,2,Level 2,Casual Driver
U1893,Tesla Model Y,75.0,CS785,Highway,37.15,5.19,7.11,5.64,Evening,Sunday,30.5,79.4,247.6,16.5,4,Level 2,Casual Driver
U1894,Nissan Leaf,40.0,CS293,Public,29.49,0.76,45.85,7.89,Evening,Monday,22.1,92.3,18.9,8.1,5,DC Fast,Casual Driver
U1895,Tesla Model Y,75.0,CS148,Home,45.99,0.97,49.71,12.34,Afternoon,Saturday,27.6,85.0,87.6,4.1,5,DC Fast,Long-Distance Traveler
U1896,Audi e-tron,95.0,CS697,Highway,38.54,5.9,6.6,5.47,Night,Wednesday,43.5,81.1,20.1,38.4,2,Level 2,Commuter
U1897,Nissan Leaf,40.0,CS752,Public,24.4,0.61,46.21,8.35,Morning,Thursday,35.1,95.6,99.9,18.1,1,DC Fast,Commuter
U1898,Tesla Model X,100.0,CS282,Workplace,45.15,6.93,6.59,10.43,Night,Saturday,39.4,82.6,54.7,9.2,1,Level 2,Casual Driver
U1899,Tesla Model X,100.0,CS137,Public,67.06,11.09,6.47,15.63,Night,Wednesday,35.8,99.4,20.6,32.9,4,Level 2,Long-Distance Traveler
U1900,BMW i3,42.2,CS834,Public,33.21,0.73,48.17,13.09,Afternoon,Saturday,16.5,90.7,32.5,6.0,1,DC Fast,Long-Distance Traveler
U1901,Tesla Model X,100.0,CS770,Workplace,46.18,1.0,47.44,12.84,Morning,Saturday,38.8,80.0,38.9,-6.8,2,DC Fast,Casual Driver
U1902,Tesla Model 3,75.0,CS339,Public,46.05,6.85,7.16,8.14,Evening,Sunday,35.3,96.3,25.4,21.5,3,Level 2,Commuter
U1903,Tesla Model 3,75.0,CS282,Highway,33.62,11.45,2.96,3.34,Night,Monday,39.5,83.7,14.4,23.6,6,Level 1,Casual Driver
U1904,Audi e-tron,95.0,CS174,Highway,50.84,1.2,45.55,20.99,Evening,Friday,42.7,95.8,18.2,18.1,2,DC Fast,Casual Driver
U1905,Hyundai Ioniq 5,72.6,CS223,Public,44.74,1.02,45.29,17.31,Afternoon,Sunday,27.1,83.5,34.9,-1.3,2,DC Fast,Long-Distance Traveler
U1906,Tesla Model 3,75.0,CS374,Highway,34.44,5.14,6.84,8.02,Morning,Friday,38.8,83.0,71.7,11.1,1,Level 2,Commuter
U1907,Tesla Model S,100.0,CS990,Workplace,50.49,17.21,2.93,4.99,Night,Tuesday,30.2,79.5,49.5,25.9,5,Level 1,Commuter
U1908,Tesla Model 3,75.0,CS952,Workplace,28.68,4.31,6.53,6.86,Evening,Tuesday,41.7,78.3,53.5,30.5,1,Level 2,Casual Driver
U1909,Tesla Model 3,75.0,CS874,Highway,46.16,7.41,6.54,7.19,Evening,Friday,35.4,93.3,46.8,5.5,3,Level 2,Commuter
U1910,Audi e-tron,95.0,CS579,Highway,20.88,3.34,6.37,3.33,Night,Monday,57.5,78.5,7.1,8.9,6,Level 2,Commuter
U1911,Tesla Model 3,75.0,CS247,Highway,47.77,6.97,6.79,7.6,Evening,Friday,18.0,80.2,60.3,25.9,5,Level 2,Commuter
U1912,Kia EV6,77.4,CS525,Workplace,23.55,0.43,48.38,6.83,Evening,Monday,49.3,78.6,13.7,11.3,3,DC Fast,Casual Driver
U1913,Tesla Model 3,75.0,CS713,Public,58.28,8.41,7.2,10.86,Morning,Monday,22.2,93.8,93.0,39.9,5,Level 2,Casual Driver
U1914,Audi e-tron,95.0,CS825,Workplace,38.69,0.83,47.57,14.56,Afternoon,Saturday,38.8,79.4,12.3,20.8,4,DC Fast,Commuter
U1915,Tesla Model Y,75.0,CS705,Public,51.56,1.23,45.56,17.15,Evening,Monday,30.0,98.3,17.3,18.3,5,DC Fast,Casual Driver
U1916,Tesla Model X,100.0,CS604,Highway,87.94,1.98,46.07,27.55,Night,Saturday,8.0,95.2,80.5,17.8,3,DC Fast,Commuter
U1917,Tesla Model X,100.0,CS199,Public,46.44,14.88,3.14,5.32,Evening,Tuesday,35.2,78.6,6.0,3.8,6,Level 1,Commuter
U1918,Chevy Bolt EV,65.0,CS829,Highway,34.24,12.08,3.02,4.42,Night,Wednesday,44.2,96.4,13.7,22.4,6,Level 1,Commuter
U1919,Tesla Model S,100.0,CS913,Workplace,47.05,1.01,49.17,14.77,Evening,Wednesday,37.5,79.7,9.0,-5.5,2,DC Fast,Commuter
U1920,Nissan Leaf,40.0,CS337,Highway,11.7,0.33,44.16,4.72,Evening,Wednesday,51.6,78.8,61.2,2.3,1,DC Fast,Casual Driver
U1921,Tesla Model Y,75.0,CS481,Home,71.81,1.6,47.73,29.64,Night,Wednesday,9.3,98.8,9.0,3.7,3,DC Fast,Commuter
U1922,Tesla Model Y,75.0,CS698,Public,36.56,5.37,7.04,7.84,Night,Saturday,43.3,90.9,130.0,26.1,3,Level 2,Long-Distance Traveler
U1923,Hyundai Ioniq 5,72.6,CS870,Highway,24.62,0.54,44.18,8.26,Night,Tuesday,65.1,98.9,9.1,21.1,1,DC Fast,Long-Distance Traveler
U1924,Tesla Model Y,75.0,CS913,Workplace,47.34,7.19,6.57,8.48,Morning,Saturday,20.8,79.3,20.2,1.4,3,Level 2,Commuter
U1925,BMW i3,42.2,CS482,Home,31.95,5.11,6.63,4.66,Evening,Tuesday,22.8,91.8,16.9,-1.9,3,Level 2,Commuter
U1926,Chevy Bolt EV,65.0,CS179,Home,26.74,4.22,6.43,5.19,Afternoon,Tuesday,39.3,79.8,94.5,24.4,2,Level 2,Commuter
U1927,Tesla Model 3,75.0,CS269,Highway,25.0,0.6,46.08,10.03,Afternoon,Sunday,46.9,78.4,28.8,6.5,8,DC Fast,Commuter
U1928,Chevy Bolt EV,65.0,CS592,Home,34.59,0.83,45.25,12.68,Night,Thursday,31.1,81.1,10.2,4.8,7,DC Fast,Casual Driver
U1929,Tesla Model 3,75.0,CS225,Home,53.65,7.91,7.18,12.35,Evening,Wednesday,25.2,93.4,36.9,8.4,8,Level 2,Commuter
U1930,Hyundai Ioniq 5,72.6,CS644,Workplace,58.76,17.99,3.26,7.85,Night,Tuesday,8.0,78.6,17.4,-11.9,4,Level 1,Commuter
U1931,Tesla Model 3,75.0,CS166,Workplace,30.79,4.62,6.65,5.04,Afternoon,Wednesday,38.2,78.4,28.4,25.3,2,Level 2,Commuter
U1932,Tesla Model S,100.0,CS493,Home,41.87,0.82,46.72,13.97,Night,Friday,41.1,80.0,13.6,2.3,2,DC Fast,Casual Driver
U1933,Tesla Model 3,75.0,CS572,Public,27.3,0.55,45.06,10.29,Afternoon,Tuesday,47.0,83.3,160.5,21.1,2,DC Fast,Commuter
U1934,Tesla Model Y,75.0,CS968,Home,46.42,7.04,6.66,7.12,Afternoon,Friday,21.7,82.3,5.9,14.7,5,Level 2,Casual Driver
U1935,BMW i3,42.2,CS963,Highway,16.84,0.44,44.47,5.14,Evening,Sunday,42.0,81.1,32.9,25.1,3,DC Fast,Commuter
U1936,Tesla Model S,100.0,CS669,Highway,59.99,9.49,6.35,13.67,Evening,Thursday,21.5,81.4,13.8,20.7,5,Level 2,Commuter
U1937,Tesla Model 3,75.0,CS244,Home,49.76,17.24,3.02,5.75,Morning,Friday,27.5,93.4,15.1,21.4,2,Level 1,Long-Distance Traveler
U1938,Tesla Model S,100.0,CS210,Public,58.82,8.28,7.09,8.65,Night,Saturday,22.0,79.6,25.2,14.8,3,Level 2,Long-Distance Traveler
U1939,BMW i3,42.2,CS252,Highway,33.13,5.2,6.72,4.85,Night,Thursday,18.6,94.7,28.3,27.6,2,Level 2,Commuter
U1940,Tesla Model 3,75.0,CS748,Home,27.85,0.61,46.9,11.36,Afternoon,Monday,44.4,81.1,37.4,17.5,6,DC Fast,Commuter
U1941,Tesla Model S,100.0,CS550,Highway,49.74,1.1,45.77,21.48,Afternoon,Wednesday,31.0,80.2,8.1,17.1,1,DC Fast,Commuter
U1942,Tesla Model 3,75.0,CS708,Public,31.9,4.86,6.52,6.82,Night,Thursday,39.6,80.9,36.3,13.1,2,Level 2,Commuter
U1943,Chevy Bolt EV,65.0,CS421,Workplace,40.89,1.01,47.84,17.48,Night,Tuesday,29.5,90.3,9.2,28.1,7,DC Fast,Commuter
U1944,Tesla Model X,100.0,CS673,Workplace,64.31,20.78,3.11,8.24,Night,Wednesday,20.0,80.6,47.3,5.3,2,Level 1,Commuter
U1945,Tesla Model S,100.0,CS563,Workplace,29.79,4.36,6.89,5.49,Night,Saturday,50.0,78.8,58.1,12.2,2,Level 2,Commuter
U1946,Chevy Bolt EV,65.0,CS160,Public,42.39,6.42,6.61,7.33,Night,Saturday,18.2,79.7,86.4,34.3,3,Level 2,Commuter
U1947,Tesla Model S,100.0,CS202,Highway,53.67,1.1,49.91,19.92,Morning,Saturday,27.0,80.6,115.7,20.3,1,DC Fast,Commuter
U1948,Chevy Bolt EV,65.0,CS168,Home,47.63,7.22,6.62,8.15,Evening,Thursday,10.8,78.3,24.2,0.4,2,Level 2,Casual Driver
U1949,BMW i3,42.2,CS730,Workplace,33.89,5.31,6.71,8.15,Evening,Sunday,18.5,97.9,57.3,17.2,3,Level 2,Commuter
U1950,Tesla Model 3,75.0,CS870,Workplace,36.26,0.71,47.5,12.07,Night,Thursday,32.7,78.6,13.5,32.6,2,DC Fast,Long-Distance Traveler
U1951,Kia EV6,77.4,CS203,Public,24.0,3.73,6.71,4.05,Evening,Tuesday,60.1,91.1,75.6,20.0,1,Level 2,Commuter
U1952,Tesla Model 3,75.0,CS824,Highway,31.86,0.61,46.54,10.55,Afternoon,Sunday,39.1,81.5,8.6,20.5,5,DC Fast,Commuter
U1953,Tesla Model S,100.0,CS128,Public,33.61,5.07,6.64,8.06,Morning,Friday,50.0,82.9,55.1,15.2,2,Level 2,Commuter
U1954,Tesla Model 3,75.0,CS488,Home,35.56,5.52,6.51,5.42,Afternoon,Thursday,37.9,83.6,53.5,29.0,5,Level 2,Commuter
U1955,Tesla Model X,100.0,CS439,Highway,35.1,10.94,3.27,3.89,Evening,Sunday,49.8,84.3,18.0,15.5,1,Level 1,Commuter
U1956,Tesla Model Y,75.0,CS569,Home,56.32,1.2,46.51,17.55,Morning,Saturday,8.0,78.9,67.8,5.9,1,DC Fast,Long-Distance Traveler
U1957,Tesla Model Y,75.0,CS919,Public,66.13,23.12,3.03,7.73,Morning,Sunday,10.8,98.0,71.5,17.4,5,Level 1,Commuter
U1958,Audi e-tron,95.0,CS593,Public,47.44,6.65,7.06,7.46,Afternoon,Friday,29.7,78.4,26.9,26.2,3,Level 2,Casual Driver
U1959,Audi e-tron,95.0,CS775,Public,67.75,10.0,7.12,12.61,Afternoon,Friday,22.4,93.6,25.3,20.6,1,Level 2,Commuter
U1960,Tesla Model S,100.0,CS456,Highway,52.58,1.11,46.34,21.61,Night,Monday,36.2,84.9,12.0,1.4,8,DC Fast,Commuter
U1961,Nissan Leaf,40.0,CS739,Public,25.42,3.64,6.82,5.11,Afternoon,Monday,19.8,79.9,12.4,33.6,5,Level 2,Casual Driver
U1962,Tesla Model 3,75.0,CS468,Highway,42.04,0.88,47.44,12.54,Afternoon,Thursday,27.1,81.3,10.2,11.6,2,DC Fast,Commuter
U1963,Tesla Model Y,75.0,CS337,Workplace,46.51,7.2,6.63,8.46,Night,Tuesday,28.5,90.4,36.9,20.4,2,Level 2,Commuter
U1964,Tesla Model S,100.0,CS499,Home,65.54,1.35,47.55,24.14,Evening,Sunday,17.6,80.6,29.1,29.8,4,DC Fast,Long-Distance Traveler
U1965,Tesla Model S,100.0,CS800,Workplace,80.21,1.82,44.71,22.18,Night,Thursday,21.8,91.7,132.0,-12.0,2,DC Fast,Commuter
U1966,Tesla Model Y,75.0,CS145,Highway,55.49,1.2,49.94,18.59,Night,Thursday,30.1,97.0,37.8,-4.0,1,DC Fast,Long-Distance Traveler
U1967,Chevy Bolt EV,65.0,CS941,Highway,49.45,16.85,3.1,6.97,Afternoon,Tuesday,23.4,95.6,11.6,7.3,3,Level 1,Commuter
U1968,Tesla Model 3,75.0,CS780,Workplace,32.61,0.59,49.98,13.14,Night,Friday,40.1,82.7,13.3,14.9,4,DC Fast,Commuter
U1969,Audi e-tron,95.0,CS393,Home,40.98,12.4,3.28,3.94,Morning,Friday,39.9,79.2,23.3,42.0,7,Level 1,Long-Distance Traveler
U1970,Chevy Bolt EV,65.0,CS163,Home,22.99,7.28,3.17,2.26,Evening,Monday,46.6,80.2,44.6,7.7,3,Level 1,Long-Distance Traveler
U1971,Tesla Model 3,75.0,CS607,Public,35.31,0.82,48.17,9.6,Morning,Monday,47.2,92.6,11.6,11.2,4,DC Fast,Commuter
U1972,Hyundai Ioniq 5,72.6,CS129,Public,33.72,4.9,7.01,6.61,Evening,Thursday,34.4,79.5,26.0,12.8,4,Level 2,Commuter
U1973,Tesla Model Y,75.0,CS601,Highway,40.48,6.26,6.87,6.92,Evening,Friday,44.6,98.0,12.1,17.7,2,Level 2,Commuter
U1974,Kia EV6,77.4,CS143,Home,32.12,4.69,7.05,6.0,Evening,Thursday,43.6,81.8,12.3,0.3,4,Level 2,Casual Driver
U1975,Tesla Model 3,75.0,CS907,Highway,44.95,15.07,3.0,4.84,Evening,Tuesday,27.5,82.4,49.2,-1.1,5,Level 1,Long-Distance Traveler
U1976,Tesla Model Y,75.0,CS698,Public,30.63,0.55,49.93,9.55,Evening,Sunday,38.2,78.2,17.0,24.8,2,DC Fast,Long-Distance Traveler
U1977,Tesla Model S,100.0,CS541,Public,85.76,13.82,6.43,13.66,Evening,Monday,8.0,90.6,16.3,10.9,4,Level 2,Commuter
U1978,Tesla Model S,100.0,CS859,Public,77.05,10.91,7.15,12.28,Evening,Thursday,8.0,81.9,43.3,9.9,7,Level 2,Casual Driver
U1979,Tesla Model Y,75.0,CS461,Workplace,40.11,13.4,3.01,5.63,Afternoon,Friday,30.9,81.7,8.5,32.5,5,Level 1,Commuter
U1980,Hyundai Ioniq 5,72.6,CS595,Public,27.69,4.41,6.63,4.79,Evening,Tuesday,56.9,92.3,7.6,2.1,4,Level 2,Commuter
U1981,BMW i3,42.2,CS283,Workplace,31.24,4.71,6.97,4.47,Evening,Thursday,25.0,93.2,13.3,0.4,2,Level 2,Commuter
U1982,Chevy Bolt EV,65.0,CS281,Workplace,23.81,3.71,6.35,3.94,Evening,Saturday,46.1,81.6,34.0,12.7,1,Level 2,Casual Driver
U1983,Tesla Model Y,75.0,CS277,Highway,35.0,0.76,47.09,14.86,Afternoon,Monday,38.3,85.0,17.3,19.9,1,DC Fast,Casual Driver
U1984,Hyundai Ioniq 5,72.6,CS768,Home,47.38,6.57,7.18,9.59,Evening,Monday,22.3,80.6,132.0,-6.8,3,Level 2,Commuter
U1985,Tesla Model Y,75.0,CS947,Highway,41.35,6.59,6.66,6.36,Morning,Friday,41.8,95.9,43.1,24.7,8,Level 2,Long-Distance Traveler
U1986,Audi e-tron,95.0,CS217,Public,53.27,7.94,6.71,8.49,Evening,Monday,24.9,80.1,26.1,16.4,8,Level 2,Casual Driver
U1987,Audi e-tron,95.0,CS933,Public,69.79,1.52,48.4,22.62,Evening,Tuesday,21.9,93.4,31.5,26.7,6,DC Fast,Long-Distance Traveler
U1988,Tesla Model 3,75.0,CS447,Workplace,38.85,13.04,3.16,4.26,Afternoon,Tuesday,45.2,96.6,40.6,22.2,2,Level 1,Casual Driver
U1989,Chevy Bolt EV,65.0,CS316,Highway,16.94,0.4,46.95,4.81,Evening,Sunday,58.8,84.0,37.6,28.7,7,DC Fast,Commuter
U1990,Tesla Model 3,75.0,CS384,Home,54.19,7.86,6.92,9.98,Evening,Wednesday,9.4,78.6,46.0,9.5,2,Level 2,Commuter
U1991,Tesla Model S,100.0,CS684,Highway,49.2,7.4,6.66,8.54,Evening,Sunday,32.2,79.3,19.3,9.3,2,Level 2,Casual Driver
U1992,Tesla Model S,100.0,CS546,Home,68.84,10.75,6.84,11.82,Afternoon,Monday,31.5,99.4,111.5,23.4,6,Level 2,Commuter
U1993,Tesla Model Y,75.0,CS595,Workplace,42.73,14.64,2.95,4.85,Evening,Tuesday,29.8,83.3,60.7,4.8,2,Level 1,Casual Driver
U1994,Chevy Bolt EV,65.0,CS800,Highway,34.1,5.13,6.78,5.91,Evening,Tuesday,33.4,84.3,14.7,12.6,3,Level 2,Commuter
U1995,Tesla Model 3,75.0,CS166,Highway,51.55,7.25,7.16,12.81,Evening,Thursday,11.9,80.3,16.2,21.3,5,Level 2,Commuter
U1996,Tesla Model Y,75.0,CS869,Public,30.75,4.59,6.84,6.78,Morning,Thursday,42.3,82.7,41.1,23.9,1,Level 2,Commuter
U1997,Hyundai Ioniq 5,72.6,CS977,Home,54.95,8.58,6.46,7.45,Afternoon,Friday,16.9,84.5,8.6,-6.9,5,Level 2,Commuter
U1998,Tesla Model S,100.0,CS742,Highway,44.74,13.7,3.27,6.82,Evening,Saturday,35.3,79.4,227.5,23.5,3,Level 1,Long-Distance Traveler
U1999,Nissan Leaf,40.0,CS116,Highway,34.01,5.54,6.34,4.96,Night,Monday,16.1,95.3,12.6,2.9,3,Level 2,Commuter
